Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_cancelled,avg_price_per_room,no_of_special_requests,booking_status,total_nights,total_guests,month_name,arrival_date_with_month,total_amount
INN21153,2,0,2,5,Not Selected,0,Room_Type 1,212,2018,8,16,Online,0,0,0,63,1,Not_Cancelled,7,2,August,43328,441
INN21154,2,0,2,3,Meal Plan 2,0,Room_Type 1,68,2018,9,3,Offline,0,0,0,107,0,Not_Cancelled,5,2,September,43346,535
INN21155,2,0,0,1,Meal Plan 1,0,Room_Type 4,23,2017,10,9,Offline,0,0,0,96,0,Not_Cancelled,1,2,October,43017,96
INN21156,2,0,1,4,Meal Plan 1,0,Room_Type 1,16,2017,9,16,Online,0,0,0,116,2,Not_Cancelled,5,2,September,42994,580
INN21157,2,0,2,1,Meal Plan 2,1,Room_Type 1,93,2018,5,8,Online,0,0,0,170,0,Not_Cancelled,3,2,May,43228,510
INN21158,3,0,2,2,Meal Plan 1,0,Room_Type 6,29,2018,9,30,Online,0,0,0,151,1,Not_Cancelled,4,3,September,43373,604
INN21159,2,0,0,4,Meal Plan 1,0,Room_Type 1,74,2018,4,13,Online,0,0,0,99,0,Not_Cancelled,4,2,April,43203,396
INN21160,2,0,2,5,Meal Plan 1,0,Room_Type 1,277,2018,9,5,Offline,0,0,0,80,0,Cancelled,7,2,September,43348,560
INN21161,2,0,1,0,Meal Plan 1,0,Room_Type 1,3,2017,9,14,Online,0,0,0,126,1,Not_Cancelled,1,2,September,42992,126
INN21162,1,0,0,2,Meal Plan 1,0,Room_Type 1,102,2018,12,6,Online,0,0,0,86,2,Cancelled,2,1,December,43440,172
INN21163,1,0,2,2,Meal Plan 1,0,Room_Type 1,3,2018,9,18,Corporate,1,4,45,65,0,Not_Cancelled,4,1,September,43361,260
INN21164,2,1,0,3,Meal Plan 1,0,Room_Type 1,21,2018,10,4,Offline,0,0,0,85,0,Not_Cancelled,3,3,October,43377,255
INN21165,2,0,0,1,Meal Plan 1,0,Room_Type 1,13,2018,9,9,Online,0,0,0,139,2,Not_Cancelled,1,2,September,43352,139
INN21166,1,0,1,2,Meal Plan 1,0,Room_Type 1,12,2018,3,7,Online,0,0,0,85,0,Cancelled,3,1,March,43166,255
INN21167,2,0,0,1,Meal Plan 1,0,Room_Type 1,27,2018,6,9,Offline,0,0,0,120,0,Not_Cancelled,1,2,June,43260,120
INN21168,2,0,2,0,Meal Plan 1,0,Room_Type 1,18,2018,9,4,Online,0,0,0,122,3,Not_Cancelled,2,2,September,43347,244
INN21169,2,2,2,2,Meal Plan 1,0,Room_Type 7,4,2018,4,8,Online,0,0,0,221,2,Not_Cancelled,4,4,April,43198,884
INN21170,2,0,2,4,Meal Plan 1,0,Room_Type 1,82,2018,4,3,Online,0,0,0,84,2,Not_Cancelled,6,2,April,43193,504
INN21171,1,0,2,4,Meal Plan 1,0,Room_Type 1,69,2018,6,12,Offline,0,0,0,120,0,Cancelled,6,1,June,43263,720
INN21172,2,0,0,1,Meal Plan 1,0,Room_Type 4,85,2018,6,2,Online,0,0,0,140,0,Cancelled,1,2,June,43253,140
INN21173,2,0,1,2,Meal Plan 1,0,Room_Type 1,305,2018,11,4,Offline,0,0,0,89,0,Cancelled,3,2,November,43408,267
INN21174,2,0,1,3,Meal Plan 1,0,Room_Type 1,12,2017,10,12,Corporate,0,0,0,100,0,Not_Cancelled,4,2,October,43020,400
INN21175,2,1,2,4,Meal Plan 1,0,Room_Type 1,49,2018,6,29,Online,0,0,0,134,1,Not_Cancelled,6,3,June,43280,804
INN21176,2,0,0,4,Meal Plan 1,0,Room_Type 1,228,2018,10,5,Online,0,0,0,103,1,Cancelled,4,2,October,43378,412
INN21177,1,0,1,3,Meal Plan 1,0,Room_Type 1,14,2017,9,14,Corporate,0,0,0,65,0,Not_Cancelled,4,1,September,42992,260
INN21178,2,0,2,2,Meal Plan 1,0,Room_Type 1,31,2018,4,17,Online,0,0,0,97,2,Not_Cancelled,4,2,April,43207,388
INN21179,1,0,1,2,Not Selected,0,Room_Type 1,3,2018,12,19,Online,0,0,0,80,0,Not_Cancelled,3,1,December,43453,240
INN21180,2,0,0,2,Meal Plan 1,1,Room_Type 1,141,2017,8,5,Online,0,0,0,86,1,Not_Cancelled,2,2,August,42952,172
INN21181,2,0,0,2,Meal Plan 1,0,Room_Type 4,180,2018,7,1,Online,0,0,0,105,0,Cancelled,2,2,July,43282,210
INN21182,2,0,0,2,Not Selected,0,Room_Type 1,77,2018,4,15,Online,0,0,0,94,1,Not_Cancelled,2,2,April,43205,188
INN21183,2,0,1,4,Not Selected,0,Room_Type 1,46,2018,8,29,Online,0,0,0,101,0,Not_Cancelled,5,2,August,43341,505
INN21184,1,0,1,1,Meal Plan 1,0,Room_Type 1,6,2018,5,23,Corporate,0,0,0,65,0,Not_Cancelled,2,1,May,43243,130
INN21185,2,0,1,2,Meal Plan 1,0,Room_Type 4,50,2018,9,2,Online,0,0,0,123,1,Cancelled,3,2,September,43345,369
INN21186,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,80,0,Not_Cancelled,4,2,April,43210,320
INN21187,2,0,0,4,Not Selected,0,Room_Type 1,156,2018,8,9,Online,0,0,0,98,1,Not_Cancelled,4,2,August,43321,392
INN21188,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120,0,Cancelled,2,2,September,43358,240
INN21189,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,2,25,Corporate,0,0,0,80,0,Not_Cancelled,1,1,February,43156,80
INN21190,2,0,1,3,Meal Plan 1,0,Room_Type 1,196,2018,5,12,Offline,0,0,0,81,1,Not_Cancelled,4,2,May,43232,324
INN21191,2,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,12,4,Offline,0,0,0,100,0,Not_Cancelled,1,2,December,43438,100
INN21192,1,0,1,2,Meal Plan 1,0,Room_Type 1,114,2018,7,1,Offline,0,0,0,75,0,Cancelled,3,1,July,43282,225
INN21193,2,0,0,2,Not Selected,0,Room_Type 1,19,2018,11,18,Online,0,0,0,88,1,Not_Cancelled,2,2,November,43422,176
INN21194,2,0,0,4,Meal Plan 1,0,Room_Type 4,40,2018,12,7,Online,0,0,0,97,1,Not_Cancelled,4,2,December,43441,388
INN21195,2,0,0,1,Not Selected,0,Room_Type 1,4,2018,2,16,Online,0,0,0,79,0,Not_Cancelled,1,2,February,43147,79
INN21196,2,0,0,1,Not Selected,0,Room_Type 1,109,2018,7,27,Online,0,0,0,94,1,Cancelled,1,2,July,43308,94
INN21197,3,0,2,2,Meal Plan 1,0,Room_Type 4,53,2018,10,16,Online,0,0,0,158,2,Not_Cancelled,4,3,October,43389,632
INN21198,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,2018,9,26,Offline,0,0,0,95,0,Cancelled,4,2,September,43369,380
INN21199,3,0,2,3,Meal Plan 1,0,Room_Type 4,128,2018,9,24,Online,0,0,0,162,2,Not_Cancelled,5,3,September,43367,810
INN21200,2,0,0,4,Meal Plan 1,0,Room_Type 1,65,2017,10,14,Online,0,0,0,89,1,Not_Cancelled,4,2,October,43022,356
INN21201,2,0,0,1,Meal Plan 2,0,Room_Type 1,29,2018,12,17,Online,0,0,0,144,0,Not_Cancelled,1,2,December,43451,144
INN21202,2,0,2,3,Meal Plan 2,0,Room_Type 4,55,2018,5,6,Online,0,0,0,165,1,Not_Cancelled,5,2,May,43226,825
INN21203,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73,0,Not_Cancelled,2,1,November,43059,146
INN21204,0,2,0,1,Meal Plan 1,0,Room_Type 2,14,2018,8,17,Online,0,0,0,110,1,Not_Cancelled,1,2,August,43329,110
INN21205,2,0,2,2,Not Selected,0,Room_Type 1,39,2018,2,28,Online,0,0,0,72,1,Not_Cancelled,4,2,February,43159,288
INN21206,2,0,0,3,Meal Plan 1,0,Room_Type 2,246,2018,9,8,Online,0,0,0,82,1,Cancelled,3,2,September,43351,246
INN21207,2,0,2,4,Meal Plan 1,0,Room_Type 1,16,2018,12,7,Online,0,0,0,90,0,Not_Cancelled,6,2,December,43441,540
INN21208,2,1,0,4,Meal Plan 1,0,Room_Type 1,92,2018,5,4,Offline,0,0,0,90,1,Cancelled,4,3,May,43224,360
INN21209,2,0,0,2,Meal Plan 1,0,Room_Type 1,21,2018,3,1,Online,0,0,0,104,0,Not_Cancelled,2,2,March,43160,208
INN21210,2,0,1,1,Meal Plan 1,0,Room_Type 4,9,2018,12,31,Online,0,0,0,148,0,Not_Cancelled,2,2,December,43465,296
INN21211,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,23,Corporate,1,1,3,66,0,Not_Cancelled,1,1,February,43154,66
INN21212,1,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,90,0,Not_Cancelled,3,1,August,43337,270
INN21213,2,0,2,2,Not Selected,0,Room_Type 1,217,2018,11,20,Online,0,0,0,64,2,Cancelled,4,2,November,43424,256
INN21214,2,0,1,3,Meal Plan 1,0,Room_Type 4,30,2018,10,3,Online,0,0,0,153,0,Cancelled,4,2,October,43376,612
INN21215,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2017,8,31,Corporate,0,0,0,65,0,Not_Cancelled,3,1,August,42978,195
INN21216,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,20,Offline,1,0,6,65,2,Not_Cancelled,1,1,December,43454,65
INN21217,2,0,2,2,Meal Plan 2,0,Room_Type 4,81,2018,4,24,Online,0,0,0,112,1,Not_Cancelled,4,2,April,43214,448
INN21218,2,0,1,2,Meal Plan 1,0,Room_Type 1,279,2018,10,10,Offline,0,0,0,81,1,Not_Cancelled,3,2,October,43383,243
INN21219,2,0,1,2,Meal Plan 1,0,Room_Type 4,71,2018,3,18,Online,0,0,0,96,0,Not_Cancelled,3,2,March,43177,288
INN21220,2,0,0,3,Meal Plan 1,0,Room_Type 1,13,2017,10,1,Online,0,0,0,177,1,Not_Cancelled,3,2,October,43009,531
INN21221,1,0,1,4,Meal Plan 1,0,Room_Type 1,150,2018,7,4,Offline,0,0,0,68,0,Not_Cancelled,5,1,July,43285,340
INN21222,2,0,2,3,Meal Plan 1,0,Room_Type 1,0,2018,4,10,Offline,0,0,0,81,0,Not_Cancelled,5,2,April,43200,405
INN21223,2,0,0,0,Meal Plan 1,0,Room_Type 1,145,2018,7,5,Online,0,0,0,0,1,Not_Cancelled,0,2,July,43286,0
INN21224,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,6,2,Offline,0,0,0,140,0,Not_Cancelled,2,2,June,43253,280
INN21225,1,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,3,30,Corporate,1,0,18,65,1,Not_Cancelled,3,1,March,43189,195
INN21226,1,0,0,1,Meal Plan 1,0,Room_Type 1,181,2018,10,11,Offline,0,0,0,120,1,Cancelled,1,1,October,43384,120
INN21227,2,0,0,3,Not Selected,0,Room_Type 1,53,2018,12,15,Online,0,0,0,79,0,Not_Cancelled,3,2,December,43449,237
INN21228,1,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,6,6,Aviation,1,0,2,95,0,Not_Cancelled,3,1,June,43257,285
INN21229,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,30,Offline,1,1,0,103,0,Not_Cancelled,2,2,September,43008,206
INN21230,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115,1,Cancelled,2,2,October,43387,230
INN21231,1,0,0,2,Meal Plan 1,0,Room_Type 1,26,2018,11,16,Corporate,0,0,0,77,0,Not_Cancelled,2,1,November,43420,154
INN21232,2,0,2,2,Not Selected,0,Room_Type 1,10,2018,12,23,Online,0,0,0,75,1,Not_Cancelled,4,2,December,43457,300
INN21233,1,0,2,0,Meal Plan 1,0,Room_Type 1,44,2017,10,25,Online,0,0,0,76,0,Not_Cancelled,2,1,October,43033,152
INN21234,1,0,0,1,Meal Plan 1,0,Room_Type 7,0,2018,8,4,Complementary,1,0,1,0,4,Not_Cancelled,1,1,August,43316,0
INN21235,2,0,1,2,Not Selected,0,Room_Type 1,46,2018,12,16,Online,0,0,0,79,1,Not_Cancelled,3,2,December,43450,237
INN21236,3,0,2,3,Meal Plan 1,0,Room_Type 1,111,2018,5,29,Offline,0,0,0,105,2,Not_Cancelled,5,3,May,43249,525
INN21237,2,1,0,1,Meal Plan 1,0,Room_Type 1,7,2018,3,30,Online,0,0,0,119,0,Not_Cancelled,1,3,March,43189,119
INN21238,2,0,1,3,Meal Plan 2,0,Room_Type 1,2,2018,11,21,Online,0,0,0,124,1,Not_Cancelled,4,2,November,43425,496
INN21239,2,1,0,2,Meal Plan 1,0,Room_Type 1,26,2018,4,15,Online,0,0,0,145,2,Not_Cancelled,2,3,April,43205,290
INN21240,2,0,2,3,Meal Plan 1,0,Room_Type 1,10,2017,12,11,Offline,0,0,0,58,0,Not_Cancelled,5,2,December,43080,290
INN21241,1,0,2,3,Meal Plan 1,0,Room_Type 1,6,2018,9,3,Online,0,0,0,137,0,Cancelled,5,1,September,43346,685
INN21242,2,0,2,1,Meal Plan 2,0,Room_Type 1,150,2018,1,2,Offline,0,0,0,101,0,Not_Cancelled,3,2,January,43102,303
INN21243,2,0,1,3,Meal Plan 1,0,Room_Type 1,240,2018,10,27,Online,0,0,0,91,2,Not_Cancelled,4,2,October,43400,364
INN21244,1,0,0,3,Meal Plan 1,0,Room_Type 1,5,2017,12,1,Offline,0,0,0,65,0,Not_Cancelled,3,1,December,43070,195
INN21245,2,0,2,1,Meal Plan 1,0,Room_Type 1,109,2018,10,23,Offline,0,0,0,81,0,Cancelled,3,2,October,43396,243
INN21246,1,0,1,0,Meal Plan 1,0,Room_Type 1,76,2018,10,10,Offline,0,0,0,120,0,Cancelled,1,1,October,43383,120
INN21247,1,0,1,0,Meal Plan 1,0,Room_Type 1,39,2018,9,25,Online,0,0,0,130,0,Not_Cancelled,1,1,September,43368,130
INN21248,2,0,0,1,Not Selected,0,Room_Type 1,22,2018,6,22,Online,0,0,0,129,0,Cancelled,1,2,June,43273,129
INN21249,2,0,0,2,Not Selected,0,Room_Type 1,2,2018,10,27,Online,0,0,0,130,3,Not_Cancelled,2,2,October,43400,260
INN21250,1,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,6,17,Offline,0,0,0,70,0,Not_Cancelled,3,1,June,43268,210
INN21251,2,0,0,5,Meal Plan 1,0,Room_Type 1,10,2017,8,18,Online,0,0,0,90,2,Not_Cancelled,5,2,August,42965,450
INN21252,3,0,2,5,Meal Plan 1,0,Room_Type 4,206,2018,6,9,Online,0,0,0,127,1,Cancelled,7,3,June,43260,889
INN21253,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,12,27,Online,0,0,0,78,0,Not_Cancelled,3,2,December,43461,234
INN21254,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95,0,Not_Cancelled,2,1,June,43275,190
INN21255,1,0,1,2,Meal Plan 1,0,Room_Type 1,6,2018,5,23,Online,0,0,0,97,1,Not_Cancelled,3,1,May,43243,291
INN21256,3,0,0,2,Meal Plan 1,0,Room_Type 4,240,2018,9,30,Online,0,0,0,159,0,Cancelled,2,3,September,43373,318
INN21257,2,2,1,3,Meal Plan 1,0,Room_Type 6,21,2018,8,22,Online,0,0,0,231,0,Cancelled,4,4,August,43334,924
INN21258,1,0,0,2,Meal Plan 1,0,Room_Type 4,16,2018,4,8,Online,0,0,0,131,1,Not_Cancelled,2,1,April,43198,262
INN21259,2,1,2,2,Meal Plan 2,0,Room_Type 6,22,2017,12,26,Offline,0,0,0,135,0,Not_Cancelled,4,3,December,43095,540
INN21260,2,1,0,2,Meal Plan 1,0,Room_Type 4,11,2018,6,17,Online,0,0,0,183,1,Cancelled,2,3,June,43268,366
INN21261,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120,0,Not_Cancelled,3,1,June,43265,360
INN21262,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,2,19,Corporate,0,0,0,81,0,Not_Cancelled,1,1,February,43150,81
INN21263,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Offline,0,0,0,115,1,Cancelled,2,2,June,43257,230
INN21264,2,0,1,2,Meal Plan 1,0,Room_Type 1,186,2018,4,22,Offline,0,0,0,80,0,Not_Cancelled,3,2,April,43212,240
INN21265,2,0,1,3,Meal Plan 1,0,Room_Type 1,45,2018,11,28,Online,0,0,0,88,0,Not_Cancelled,4,2,November,43432,352
INN21266,2,0,1,3,Meal Plan 1,0,Room_Type 1,36,2017,12,24,Online,0,0,0,59,0,Not_Cancelled,4,2,December,43093,236
INN21267,2,0,2,0,Not Selected,0,Room_Type 1,89,2018,11,27,Online,0,0,0,71,1,Cancelled,2,2,November,43431,142
INN21268,2,0,2,0,Meal Plan 1,0,Room_Type 1,61,2017,10,4,Offline,0,0,0,91,0,Not_Cancelled,2,2,October,43012,182
INN21269,2,0,2,1,Meal Plan 1,0,Room_Type 1,64,2018,4,17,Online,0,0,0,99,1,Not_Cancelled,3,2,April,43207,297
INN21270,2,0,2,1,Not Selected,0,Room_Type 1,31,2018,8,6,Online,0,0,0,125,0,Cancelled,3,2,August,43318,375
INN21271,1,0,2,4,Meal Plan 2,0,Room_Type 1,327,2017,9,9,Offline,0,0,0,76,0,Not_Cancelled,6,1,September,42987,456
INN21272,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65,0,Cancelled,1,2,April,43219,65
INN21273,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,2018,10,20,Offline,0,0,0,85,0,Not_Cancelled,3,2,October,43393,255
INN21274,2,0,1,2,Meal Plan 1,0,Room_Type 4,22,2018,2,22,Online,0,0,0,108,1,Not_Cancelled,3,2,February,43153,324
INN21275,3,0,0,2,Meal Plan 1,0,Room_Type 4,50,2018,3,30,Online,0,0,0,123,2,Not_Cancelled,2,3,March,43189,246
INN21276,3,0,0,1,Meal Plan 1,1,Room_Type 4,186,2018,8,27,Online,0,0,0,138,0,Cancelled,1,3,August,43339,138
INN21277,1,0,0,1,Meal Plan 1,0,Room_Type 1,11,2018,11,29,Online,0,0,0,103,2,Not_Cancelled,1,1,November,43433,103
INN21278,2,0,0,2,Meal Plan 1,0,Room_Type 1,7,2018,3,2,Offline,0,0,0,67,0,Not_Cancelled,2,2,March,43161,134
INN21279,0,2,0,1,Meal Plan 1,0,Room_Type 2,201,2018,7,21,Online,0,0,0,86,0,Cancelled,1,2,July,43302,86
INN21280,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85,0,Cancelled,3,2,April,43212,255
INN21281,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,6,22,Corporate,1,0,2,89,0,Not_Cancelled,1,1,June,43273,89
INN21282,2,0,0,2,Meal Plan 1,0,Room_Type 1,25,2018,10,21,Online,0,0,0,139,1,Not_Cancelled,2,2,October,43394,278
INN21283,2,0,0,3,Not Selected,0,Room_Type 1,35,2018,3,24,Online,0,0,0,125,0,Cancelled,3,2,March,43183,375
INN21284,3,0,2,2,Meal Plan 1,0,Room_Type 4,49,2018,4,1,Online,0,0,0,121,1,Not_Cancelled,4,3,April,43191,484
INN21285,2,0,0,2,Meal Plan 1,0,Room_Type 1,53,2018,6,21,Online,0,0,0,109,0,Not_Cancelled,2,2,June,43272,218
INN21286,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110,0,Cancelled,3,2,September,43362,330
INN21287,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,2017,12,12,Online,0,0,0,72,2,Not_Cancelled,3,2,December,43081,216
INN21288,2,0,0,1,Meal Plan 1,0,Room_Type 1,30,2018,6,22,Online,0,0,0,127,0,Cancelled,1,2,June,43273,127
INN21289,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2018,11,2,Offline,0,0,0,75,0,Not_Cancelled,4,2,November,43406,300
INN21290,2,0,0,2,Meal Plan 1,0,Room_Type 4,5,2018,6,7,Online,0,0,0,146,1,Not_Cancelled,2,2,June,43258,292
INN21291,2,0,1,1,Meal Plan 1,0,Room_Type 1,28,2018,4,16,Online,0,0,0,114,1,Not_Cancelled,2,2,April,43206,228
INN21292,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110,0,Not_Cancelled,2,1,June,43257,220
INN21293,2,0,2,4,Meal Plan 1,0,Room_Type 1,164,2018,8,14,Online,0,0,0,107,0,Cancelled,6,2,August,43326,642
INN21294,2,2,0,4,Meal Plan 1,0,Room_Type 6,24,2018,12,21,Online,0,0,0,148,1,Not_Cancelled,4,4,December,43455,592
INN21295,2,0,0,2,Meal Plan 2,0,Room_Type 1,346,2018,9,13,Offline,0,0,0,115,1,Cancelled,2,2,September,43356,230
INN21296,2,0,2,5,Meal Plan 1,0,Room_Type 4,140,2018,7,31,Online,0,0,0,115,0,Not_Cancelled,7,2,July,43312,805
INN21297,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81,0,Not_Cancelled,1,1,February,43150,81
INN21298,3,0,1,4,Meal Plan 1,0,Room_Type 4,79,2018,7,11,Online,0,0,0,140,0,Not_Cancelled,5,3,July,43292,700
INN21299,1,0,1,2,Meal Plan 2,0,Room_Type 1,80,2018,9,26,Online,0,0,0,0,0,Not_Cancelled,3,1,September,43369,0
INN21300,2,0,1,1,Meal Plan 1,0,Room_Type 4,267,2018,10,1,Online,0,0,0,115,0,Cancelled,2,2,October,43374,230
INN21301,2,0,2,1,Meal Plan 1,0,Room_Type 4,71,2018,4,24,Online,0,0,0,113,0,Not_Cancelled,3,2,April,43214,339
INN21302,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109,0,Not_Cancelled,2,2,September,42996,218
INN21303,2,1,2,1,Meal Plan 1,1,Room_Type 1,3,2017,12,5,Online,0,0,0,104,1,Not_Cancelled,3,3,December,43074,312
INN21304,2,0,2,0,Meal Plan 1,0,Room_Type 1,7,2018,12,4,Online,0,0,0,104,2,Not_Cancelled,2,2,December,43438,208
INN21305,2,0,1,4,Meal Plan 1,0,Room_Type 1,275,2018,10,5,Offline,0,0,0,90,0,Cancelled,5,2,October,43378,450
INN21306,2,0,0,2,Not Selected,1,Room_Type 1,4,2018,1,22,Online,0,0,0,84,1,Not_Cancelled,2,2,January,43122,168
INN21307,2,0,0,1,Meal Plan 1,0,Room_Type 4,62,2018,5,7,Online,0,0,0,159,2,Not_Cancelled,1,2,May,43227,159
INN21308,2,0,0,2,Not Selected,0,Room_Type 1,24,2018,8,4,Online,0,0,0,139,2,Not_Cancelled,2,2,August,43316,278
INN21309,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130,0,Cancelled,2,1,June,43266,260
INN21310,2,0,2,1,Meal Plan 1,0,Room_Type 1,221,2017,10,10,Offline,0,0,0,65,0,Not_Cancelled,3,2,October,43018,195
INN21311,2,0,0,3,Meal Plan 1,0,Room_Type 2,3,2017,11,5,Online,0,0,0,96,1,Not_Cancelled,3,2,November,43044,288
INN21312,2,0,0,1,Meal Plan 1,0,Room_Type 4,31,2018,10,7,Online,0,0,0,158,0,Not_Cancelled,1,2,October,43380,158
INN21313,1,0,2,2,Meal Plan 1,0,Room_Type 4,75,2018,11,6,Online,0,0,0,112,3,Not_Cancelled,4,1,November,43410,448
INN21314,2,0,1,3,Meal Plan 1,0,Room_Type 1,332,2018,9,22,Online,0,0,0,77,0,Cancelled,4,2,September,43365,308
INN21315,1,0,0,1,Not Selected,0,Room_Type 1,3,2018,4,28,Online,0,0,0,119,1,Not_Cancelled,1,1,April,43218,119
INN21316,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,2018,10,14,Offline,0,0,0,115,0,Cancelled,4,1,October,43387,460
INN21317,0,2,2,2,Meal Plan 1,0,Room_Type 2,158,2018,10,30,Online,0,0,0,84,2,Cancelled,4,2,October,43403,336
INN21318,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,9,30,Online,0,0,0,126,1,Not_Cancelled,1,2,September,43008,126
INN21319,3,0,1,2,Meal Plan 1,0,Room_Type 4,50,2017,11,13,Offline,0,0,0,90,1,Not_Cancelled,3,3,November,43052,270
INN21320,2,0,2,1,Meal Plan 1,0,Room_Type 2,44,2018,4,23,Offline,0,0,0,95,0,Not_Cancelled,3,2,April,43213,285
INN21321,2,1,1,2,Meal Plan 1,0,Room_Type 1,6,2018,7,4,Online,0,0,0,164,0,Cancelled,3,3,July,43285,492
INN21322,2,1,0,1,Meal Plan 1,0,Room_Type 1,92,2018,10,6,Online,0,0,0,135,2,Not_Cancelled,1,3,October,43379,135
INN21323,2,0,2,1,Meal Plan 2,0,Room_Type 1,131,2017,8,15,Offline,0,0,0,94,0,Cancelled,3,2,August,42962,282
INN21324,1,0,0,1,Not Selected,0,Room_Type 1,103,2018,9,28,Offline,0,0,0,85,0,Cancelled,1,1,September,43371,85
INN21325,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0,0,Not_Cancelled,2,1,December,43079,0
INN21326,1,0,0,1,Meal Plan 1,0,Room_Type 1,46,2018,11,23,Online,0,0,0,86,2,Not_Cancelled,1,1,November,43427,86
INN21327,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,9,30,Offline,1,1,0,103,0,Not_Cancelled,2,2,September,43008,206
INN21328,2,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,2,27,Online,0,0,0,93,0,Not_Cancelled,1,2,February,43158,93
INN21329,2,0,0,4,Meal Plan 1,0,Room_Type 1,76,2018,7,13,Offline,0,0,0,80,0,Not_Cancelled,4,2,July,43294,320
INN21330,2,0,1,4,Meal Plan 1,0,Room_Type 1,65,2017,12,30,Online,0,0,0,96,1,Not_Cancelled,5,2,December,43099,480
INN21331,2,2,0,1,Meal Plan 2,1,Room_Type 6,28,2018,7,20,Online,0,0,0,277,2,Not_Cancelled,1,4,July,43301,277
INN21332,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2017,10,30,Offline,0,0,0,65,0,Cancelled,4,2,October,43038,260
INN21333,1,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,11,29,Corporate,1,1,4,67,1,Not_Cancelled,1,1,November,43433,67
INN21334,1,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,90,0,Not_Cancelled,2,1,July,43311,180
INN21335,2,0,2,3,Meal Plan 1,1,Room_Type 1,10,2018,8,27,Online,0,0,0,141,1,Not_Cancelled,5,2,August,43339,705
INN21336,2,0,0,4,Meal Plan 1,0,Room_Type 4,63,2017,12,30,Online,0,0,0,116,1,Not_Cancelled,4,2,December,43099,464
INN21337,1,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,80,0,Not_Cancelled,2,1,July,42917,160
INN21338,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,1,14,Corporate,0,0,0,66,0,Not_Cancelled,1,1,January,43114,66
INN21339,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110,0,Cancelled,3,1,November,43405,330
INN21340,2,0,1,3,Not Selected,0,Room_Type 1,105,2018,12,26,Online,0,0,0,61,1,Not_Cancelled,4,2,December,43460,244
